userId,review
164,Dated but not terrible parody. Made by the same people as and including several references to Patlabor. Features a very strong girl who ventures to both save the day with the cops and be an idol. But which is her heart really set on?!?!?!?
165,Sub-par. You'd be better off watching Hunter x Hunter
166,This sweet little story takes place early in the show and it's nice to go back and be reminded of the beginnings of Naruto (as I just finished the show). The story itself isn't anything major but I think that's part of why I enjoyed it so much as Naruto usually gets himself involved with bigger things and this was a nice change of pace without becoming boring or lame.
167,Shows like these are the reason why I stay in on the weekends
168,Animen 200 Words: Naruto Special 1: Find the Crimson Four-Leaf Clover!
169,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
170,Shows like these are the reason why I stay in on the weekends
171,Pretty good. Has a solid story and solid characters
172,I have to say I was a little disappointed by Vampire Princess Miyu. It was one of the first vampire anime I watched and although the first few episodes intrigued me most of the plot bored me to sleep (on one occasion literally). Although I loved the characters of Miyu and Larva the plot seemed to consist of defeating the villain-of-the-week and not much else.
173,Just some quick thoughts since I didn't finish the anime. The idea of the anime was cute and I actually really like voice-acting and an actual story about it was great and because of the story I really really wanted to watch it. The problem and reason why I dropped it? The characters were extremely irritating and none of them seem likeable for me. I really did try to watch more but I just couldn't stand them. To be honest I tried to watch this anime twice. Both of times for the same reasons. I tried to watch it a second time hoping I grew out of my dislike for the characters... still didn't change sadly. I just can't watch an anime where all the characters irk me. They irritated me because they all seemed one-dimensional and even within the few episodes I watched there was no change. They are so stagnant and had very typical personas of girls that I found lackluster to the entire anime. Recommended to people who probably don't mind these kinds of annoying characters or actually prefer it.
174,Excellent. Deserves more recognition
175,Excellent. Deserves more recognition
176,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu is definitely better than the first two movies in the series. The animation is superb if retaining the faults of the earlier installations. The sound is solid all around. The plot is a bit shock-value oriented (explicit sexual abuse gore) and is overall quite pedestrian in the landscape of modern anime (it doesn't revel in the brutality yet the violence isn't particularly necessary). That being said the movie is overall an enjoyable experience.
177,Shows like these are the reason why I stay in on the weekends
178,Kara no Kyoukai – Tsuukaku Zenryuu (AKA Remaining Sense of Pain) is the third movie in this seinen supernatural mystery series. While I enjoyed the first 2 movies I wasn’t looking forward to this one. I’ve read the original novels by Kinoko Nasu so I know what to expect. The book alone disturbed me and put me off as it made me feel uncomfortable. This chapter of the novel was the most unpleasant of the series due to the subject matter I really don’t do well with rape. Yet it was depicted sensibly here. I happened to start reading the Kara no Kyoukai novels when I was horribly ill and when the first two stories were fine this was too much for my already tormented mind to take thus I stopped reading and had to return when my health got better. As I’ve mentioned before this is set in the Type-Moon universe. I recommend readers refer to my reviews of previous movies for more info on certain things like sound and animation.
179,in my opinion I believe this is a very good recap of the season 1 the animation the characters the music overall it was just great but my only problem with this is that the some of  fan service in yuri moments are taken out of it
180,What I initially thought would be an Ender's Game porno turned out to be a ridiculous eighties action story with healthy doses of blood cars and pedophilia to appeal to every possible demographic. Riding Bean was the precursor to my last review Gunsmith Cats and even contains Rally Vincent as a secondary character. But unlike Gunsmith Cats Riding Bean kind of sucks.
181,Pretty good. Has a solid story and solid characters
182,Sub-par. You'd be better off watching Hunter x Hunter
183,AMAZING!!!! 10/10 everyone watch this right now
184,This is my first review so sorry if its not amazing. But I have to say Magi: The Kingdom of Magic is amazing! I think its better then the original Magi which is strange since most of the time a animes first season or part is usally better then the next. Its great to look at the music in it is amazing and the story it self is unique and great. The only thing I can say bad about it was that I wish it was longer! But regardless its great and you will regret not watching it.
185,I may be biased and I may have overrated this anime but there's nothing I dislike about it!  It's a very good anime with memorable characters good laughs while maintaning a good atmosphere.  There are definitely some feels in it but they're good.
186,Ok this is the first review i've ever written so pardon any mistakes and any spoilers i think...
187,AMAZING!!!! 10/10 everyone watch this right now
188,Wow! I wont write too many spoilers just a few. Nothing that anyone with an IQ above a chimp couldnt figure uot watching the first season. 
189,Sub-par. You'd be better off watching Hunter x Hunter
190,Unbelievably this season is more epic then the first. The characters grow and reach their peak of strength and innner self. They experience adventures more challenging and wondurous then the first. This season is alos even more serious then the first as the main characters are faced with a grave challenge and threat to the survival of the world itself. New characters are interestroududed while some old characers get a spotlight and others are pushed into the background of this show. some mysteries and questions are answered while new ones are introduced. It ending is satisfing but has room for clean up. Some things are still unaswered but also highly hint off that there will be a season to look forawrd too. The epic tale is obviously just in its prime and no where near a permanent end. 
191,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
192,Sub-par. You'd be better off watching Hunter x Hunter
193,Sub-par. You'd be better off watching Hunter x Hunter
194," "
195,Since in my opinion some of the other reviews are just a tad too positive here is my two cents:
196,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
197,A great sequel to Bakemonogatari
198,Nisemonogatari continúa las experiencias diarias en la vida de Koyomi Araragi. SHAFT una vez apuesta por el staff completo que estuvo a cargo de Bakemonogatari y no pudo ser para menos pues la serie sigue manteniendo un gran grado de calidad. Del dicho al hecho hay mucho trecho vamos con los hechos.
199,Wow. I cannot believe I wasted my time on this
200,Pretty good. Has a solid story and solid characters
201,For epiosde 1
202,This review is as of episode 5 my views may or may not change by the end of the series if my opinon does change so too will this review.
203,This is horribly amazing
204,Kinda sucks
205,Critic’s Log - October 3 2015. Supplemental Review of FULLMETAL ALCHEMIST: BROTHERHOOD
206,Kinda sucks
207,Okay here's the thing. You have to go into this anime realizing that it was a show designed for Japanese children. It isn't meant to be super scary (although it does have its moments). I personally enjoyed this anime because it does give you a good bit of insight into Japanese folk tales. The art is mediocre but follows a similiar style to many other children's anime. 
208,Im watching this anime like right now and my first inpresiont is that it wont be that scary ok lets continue  ok it has some good horror moment but to tell the truth the animation is so childish that how to put it simple  it kinda Bores me   if it had a really more darker animation witt less color
209,Its a really good short Animé. It would be better if there were longer episodes and more episodes 5 episodes and each is 5 mins long to short according to me. Despite that this Animé was awesome ^^
210,Kinda sucks
211,This isn't really a proper review just a warning...
212,Pretty good. Has a solid story and solid characters
213,Excellent. Deserves more recognition
214,It's been ages since I saw the original Evangelion series but when I did watch it (both the American and Japanese versions) I enjoyed it even though it was a little too abstract for me leaving plot holes where I wish things had been more concrete.  The new Evangelion rebuilds do a wonderful job of resolving that slight issue I had with the original show.
215,Warning: Spoiler Alert
216,AMAZING!!!! 10/10 everyone watch this right now
217,AMAZING!!!! 10/10 everyone watch this right now
218,Kinda sucks
219,It's kinda sad. I loved the first season it was everything good about Zero no Tsukaima slapped into another series what's not to like? But this one...is not good. At all. To me it seems like the writers took all of the filler episode rejects from the last season and smashed them all together. It's not that it is necessarily bad it is just really really boring. The animation and sound are as usual well above average but it's just not enough this time. Plus the characters' personalities have become somewhat annoying and flat by this point which doesn't help this season in the slightest. By episode 8 it becomes hard to get motivated to watch the next episode. By 10 it's hard to even sit through the entire episode. There's no excuse for this mess. The writers should be ashamed.
220,Well the first series was pretty damn good. Then I watched the second series and I've got to say. I really liked it a lot. The pacing of the plot moved a lot more fluently than the first season and the characters and animation are still magnificent. 
221,Strike Witches is an interesting franchise to say the least. Although most American audiences are only familiar with the Anime in Japan it was preceded by a series of light novels art albums and 2 manga story arcs (not to mention the obsequious doujins of course).
222,Shows like these are the reason why I stay in on the weekends
223,Akatsuki no Yona is definetely above average in every respect. The story is captivating the characters are all well-developed animation and sound are really good. But as it is only the first season the ending is incomplete many strings are left dangling and lots of things remain without explanation. And I find that extremely annoying.
224,Based on 6 episodes.
225,One of the best anime I've ever watched! I love characters developments and story. I think that the best part of this anime is that we don't know how is anime going to end because we don't know is 'bad guy' really bad or he's got some very good reasons for doing things the way he does. And that is what makes this anime so intense because we don't know who is going to make it till the end. There are lot of space for new situations and character stories so I hope there will be more chapters :)
226,Entertaining and enjoyable ... with a few plot holes.
227,AMAZING!!!! 10/10 everyone watch this right now
228,Shows like these are the reason why I stay in on the weekends
229,A VERY highly underated new anime. I absolutely adore the relationship/playful fighting between Yona/Hak. Even considered a 'harem' anime it stands on its own with a strong enough plot to keep you seriously interested. Currently my favorite series and can't wait to see more!
230,First off it's 2 am so this will be a very short review and perhaps not worded the best.
231,i watched the hole way through i liked it. it had some funny things. and if you watch the whole way thourgh you all might like it 2 beacuse i know i did so you all need to give the whole season a try :D 
232,The story is AMAZING but i was let down when they finaly reach there goal and then the animated version ended. Im reading the rest of the manga but really would have liked the whole thing to be animated. But over all I really loved this anime it have a nice plot and the classic Reverse Harem element (Shoujo and Harem). The Characters are all unique and I love all of them. Animation is beautiful and I recomend it. 10 out of 10 would watch again.
233,Dropped this one after watching a few times. Usually i do not like anime where is one girl and a sausage fest around her. the best would be 60/40 girl/boy ratiobut here is one girl and the rest of the characters are guys. so that means to like anime like this you must be either a girl or gay.
234,Okay fisrt off.... I'm a huge fantasy fan! Lord of the rings Game of thrones love that shizz!! So I always check out anime/manga that have a  medieval kind of feel. 
235,Absolutely love this show! It's very typical of a reverse harem/historical anime but I love how the main character actually grows in this show.  I was a bit confused by the slow progression (I mean c'mon the fourth dragon doesn't show up until the last episode!) but when I did some digging I found out the manga has at least 90 chapters so sometime within the next year there may be a second series and I'm already stoked.  Beautiful animation as well! Historically though I can't tell whether this is supposed to take place in Japan or China because of the mixed culture but I think it can be interpreted as a fantasy world.  Overall the story is very slow with progression the characters are awesome the lead female is kickass! and I'm so glad I stumbled across it! I highly recommend it! =^_^=
236,Akatsuki No Yona or Yona of the Dawn is about a sheltered princess and her childhood friends who live in the palace. Her kingdom is peaceful under the rule of her father...Or so she thinks. In actuality her kingdom is suffering greatly which results in her cousin killing her father to take over the throne! (WAAAH?!) While noticing a disturbing presence following her she ends up in her fathers room only to find him dead and her cousin at the crime scene covered in blood. He tells her that he was the one who murdered him (Please take into consideration that Yona is in love with her cousin) which causes a painful and shocking reality to sink in... That she is next on his murder list! Fortunately she was saved by her friend that she grew up with named Hak. Together they escape the palace and fake their murders to continue living. This is the start of a even greater adventure that is in store for Yona.
237,Sub-par. You'd be better off watching Hunter x Hunter
238,I heard about this anime few months ago but I was avoiding it. Three weeks ago I finally gave it a go and I'm so glad I did. I absolutely love it. At first I was avoiding it because it didn't sound interesting...one girl with males on journey. But story is great characters are amazing and Yona's developments is great. I'm also looking forward to see her fall in love with Hak who loves her and understands her more than anyone. 
239,This is a good anime to watch if you are looking for some cute romance that is not realised by the main character. This can be resembled to maybe  Kaichou wa maid sama . I don't know about you but I think it is sort of frustrating but cute and also since the series didn't really seem to come to a full finish so there could be a second season where maybe this love could hopefully be realised and send us all to happy tears.
240,I love this anime!!!!!! I love it so much I've been watching anime since I was 6 years old and this is a great anime for 6 years and this one of the best anime's in its catagorie.  The plot is pretty good although these types of anime's do appeal to certain audiences.  I love reverse harem anime's ( don't really like harem though) and have watched a lot of them and this anime is definitely up there.  The graphics are pretty well done to I love the 90s anime's but these graphics are definitely better.  Its definitely for a female demographic but it isn't something you can't stand watching with your sister like kimi no tokode.  The voice acting is very well done and not annoying like some voice actors are.  My only complaint is that Zeno introduction was very rushed it was also quite rushed in the manga but you at least got a full chapter on Zeno.  Over all I love this anime and hope it gets renewed but if not I will have no problems watching it again.
241,This has turned into one of my favorites ever hand in hand with the Fullmetal Alchemists for as different as they may be. I love the animation; it is absolutely beautiful and well done. The story is amazing and well planned and the characters are incredibly well developed. They evolve in a very real and amazing way!
242,Sub-par. You'd be better off watching Hunter x Hunter
243,Really underwhelming. Was pretty disappointed
244,After watching the first and second seasons of Dog Days I had high hopes for this season. Overall it was pretty good but it didn't really top the first season. I understand that the producers and writers are trying to leave space at the end for more seasons but I felt like some conflict was left unfinished or resolved in an awkard way. 
245,in my opinion this is a good recap of season 2
246,To be honest I am a Yaoi fan and this met all the requirements I have for anime and Yaoi.  I can't wait to watch it again!
247,Ep 1: So far I am loving it. After watching Junjou Romantica which is in the exact same vein as Sekai-Ichi Hatsukoi I couldn't resist. Although I can predict the probable main plot already no one really watches yaoi for the plot do they? The story opens with Onodera Ritsu starting a new job at a new publishing company but is assigned to the shoujo manga department much to his distaste. Everyone in the department seems to be zombie-like in their exhaustion except for Takano the head editor of the shoujo manga editing department. There is the obligatory kiss to remind the fangirls that it is in fact yaoi. The next day everyone in the department seems to have been brought back to life with extra pink and the department has been turned into something akin to a seven year old girl's bedroom. About half way through Takano asks Onodera if he knows him from somewhere.  I predict a very awkward scene very shortly along the lines of  Oh sh*t I just remembered! We had sex on the day you confessed to me!   Oh SH*T! . Only it will probably contain less  Oh sh*t  and more blushing more perfect hair and more apologising.
248,I really loved Junjou Romantica (even if the second season is less better than the first) but sekai-ichi Hatsukoi is way better!!! In JR Misaki is a bit annoying sometimes because he's way too defensive. What I like about Onodera is that he's just totally messed up and he's the one who has a bad personnality. Takano is super appealing and got just the right amount of swag (he's perfect!).
249,The numbers don't work right?
250,Sekaiichi hatsukoi was my introduction to the BL genre seeing as I am a huge BL fan now I know hatsukoi must of done something right. In this review I will mainly be covering the main couple but will touch on the other character at the end of the review. This review is also very opinion based and may be bias just a heads up. This is also my first review every so some feedback is welcome! 
251,I love this showwww! It is so good man...the back and forth between stories and the dialogue was just everything. Even when I worried it would get cheesy it didn't. It's BL which I love and its very romantic. My favorite storyline is Takano and Onodera though all three are good. I just can't wait to watch part 2. This show is super addictive and pretty much a giant ball of fluff. It reminded me a little of a fanfiction the way it plays everything out but don't take my word for it just watch it.
252,This show must be my favorite anime i've watched.  As i watched it i went through all kinds of emotions from being sad to happy and angry.  This show gave me butterflies in my tummy.  Its cute even though it BL which i do not mind.  I recommend it!
253,So I just watched the anime Sekai Ichi Hatsukoi or World's Greatest First Love. To me it was great yaoi after watching Junjou Romantica. It was fun seeing those character hinted and brought up at parts of this animes plot.  I LOVED the pairings they were really cute and of course my favorite was Masamune and Rittsu ♥ Masamune was beyond my favorite character his eyes of course being my favorite thing atop his personality.And over all it ended quite decently without anything being left off or completely in need of a 3rd season. Def. A good anime too watch if you enjoy Boy X Boy and great artwork~ Ill probably read the manga to this too sooner or later well off to the next anime x3
254,I absolutly LOVE this Anime! I am a very huge fan of Yaoi and this one is a MUST SEE for all Yaoi lovers. Its super adorable and is VERY funny. I love how each main character has their own story and conflict. You get very attached to the characters and you always want to know what is going to happen next. Its super romantic and makes you have a ton of feelings. You definitely will not be disappointed watching this. ^_^b
255,AMAZING!!!! 10/10 everyone watch this right now
256,Really underwhelming. Was pretty disappointed
257,Wow. I cannot believe I wasted my time on this
258,AMAZING!!!! 10/10 everyone watch this right now
259,Shows like these are the reason why I stay in on the weekends
260,Sub-par. You'd be better off watching Hunter x Hunter
261, 
262,This has to be the strangest anime i've seen but honestly I really like it! The animation drew me in because of how strange it is at times but the characters won me over and its just an adorable anime with tons of cute little fluffy moments for a shonen-ai fan or someone who loves a cute mermaid story
263, This was a very sweet and very cute story. It packed a lot in for its short run time and it actually made me feel emotions. The art style was very unique and otherworldly i really enjoy it they did a fantastic job with what they had. I would recommend it to anyone who loves sweet emotional stories. 
264,Wow. I cannot believe I wasted my time on this
265,AMAZING!!!! 10/10 everyone watch this right now
266,AMAZING!!!! 10/10 everyone watch this right now
267,Shows like these are the reason why I stay in on the weekends
268,Excellent. Deserves more recognition
269,Important: Tsubasa Revervoir Chronicles is an incomplete series.
270,Pretty good. Has a solid story and solid characters
271,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
272,AMAZING!!!! 10/10 everyone watch this right now
273,Horrible don't watch
274,Story:  6.5/10
275,Kinda sucks
276,Well this is just a compact version of clannad season 1 and 2 but in the end Nagisa didn't come back unlike season2. I thought this will be a new story. And the animes are not as good as they are in series. I liked series more than this movie.
277,Clannad revolves around Okazaki Tomoya a high-school student who's life is a tedious hell with an alcoholic father that neglected him totally after the death of his mother when he was young. When he thinks his life will move on as if he was a lab rat living day-in and day-out he meets the lovely Nagisa who changes him forever...
278,Shows like these are the reason why I stay in on the weekends
279,I have always been a fan of Clannad the Visual Novel.  Watching this movie really shows the most popular arch that most players tend to go to and did a really good job portraying it to the viewers.  The last scene of the movie is what really reminds me of why I love Clannad so much and how the message of being with family is constantly reminded throughout the entirety of the film and what would happen if you disconnect yourself from others.  It is one to send tears down even my eyes from the beauty of this story and I hope it is the same with the rest of you.
280,AMAZING!!!! 10/10 everyone watch this right now
281,What about it?
282,If I could rate it 0 stars I would. This movie is a piece of crap compared to the anime. Enough said.
283,The Clannad Movie a drama with some comedy romance and something else. I wasn’t originally intending on watching it since I thought it was just a lazy cut-down recap of the anime which I’ve only watched the original first season of. I was wrong this movie seems to be something else entirely built new from the ground up with a slightly different cast of characters and story. I will note that a lot of the criticism of this movie stems from the kinda unrelated (made by a different studio) main anime series. Especially as this movie has its differences and leaves certain things out. Unlike others I will give this movie a fair review I’ll look at it on its own as a movie ignoring the anime series. But I might refer to small changes here and there. I’m a fan of serious to-the-heart stories and this is no different. Should you watch it? Forget this review just watch it. Unless you’re young or cynical and don’t appreciate a serious and beautiful story. In which case this movie doesn’t need your cold hate.
284,For a video review check out my Youtube channel. Link on my profile page.
285,I did not like this movie at all. I have seen the show and I love it but this movie was awfull. I could not connect with the characters at all and I didn't feel any emotion while watching this except annoyance. The music was good and it was the same music that is in the show. The voice actors did a good job as well. The story did not make a lot of sense. If I had not seen the show before hand I think that I would have been utterly lost. The characters were off the story was disjointed and confusing. It time jumped a lot as well. Overall I would not reccomend this movie.  
286,You can either have the feels in 90min or in 23 episodes your choice. Yes this is mostly a summary of the series but I still enjoyed it but for those who haven't seen the series this may be a good introduction if you are unsure of commiting for 23 episodes but you will get spoilers .
287,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
288,Shows like these are the reason why I stay in on the weekends
289,Let me give you a very short and simple review.
290,As a total this anime is still watchable but not really enjoyable. There are plots everywhere instead this could have remain as simple storyline. The Red Dragon has gone mad but wherever is the reason it shouldn't be manipulate by humans even as royal family members. The Expedition could have continue and just battles scenes sacrifice someone to save another would be enough for this anime.
291,I can't remember how old was I when I watched this but let me just say: That 'little-me' back then loved this. It's funny action packed and you get to see what most of the Z warriors were like as kids...no need to mention what Goku was like; he's the same as ever. Nostalgia right here.  
292,Wow. I cannot believe I wasted my time on this
293,Wow. I cannot believe I wasted my time on this
294,Really underwhelming. Was pretty disappointed
295,Sub-par. You'd be better off watching Hunter x Hunter
296,Shows like these are the reason why I stay in on the weekends
297,Really I can't even remember how long ago it was that I first saw Dragon Ball.  But probably like any young boy it instantly captured me in its amazing display of martial arts powers and awesome action.  Well the years have gone by since I first saw that wonderous series of my youth and in that time I have seen things that have far surpassed that series I saw so long ago.  The graphics still look like how I remember though when compared to some of newer things that have come out within the past decade the show tends to look a lot less attractive but that'ss what happens as things age.  The fighting is still the same as what I remember though when you hear the characters saying their attacks it does tend make me think as to why I ever liked the show.  Looking back now the I also fail to see why I ever thought this show was funny when thinking about the lame jokes.  But these are all still small complaints especially when considering the fact that this series really did influence a younger population of the world.  So assuming things like outdated graphics and characters yelling their attacks don't bother you then this series may just be something that you're looking for.
298,An anime I thoroughly enjoyed as a kid and now I have to come to appreciate it once again. Re-watching this thrilling action packed adventure reminds me of why I do martial arts.
299,This was the first anime i saw when i was 4 the story line is great oyu'l see alot of determinationand i leally recomend it
300,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
301,I really like dragonball I always did even when I was a little kid. The advanters that the characters had wher really funny and just fun. Im Italian so when I was a kid I use to watch it in Italian. It is so much better then english. Not wanting to hate on the original Japanes one but I think its even better then that version. The voices are funnier the songs are better and just over all its better. Some small things that I didnt like where wll I dont know but really small things cause over all Dragonball is a extremlly good serie for all ages.
302,Dragonball follows the character we all know Goku at a young age. I say if you loved Dragonball Z then you love watching Goku's history and reveal just some of those questions you may of asked during Z.Its cute funny and very Akira Toryfied what an excellent franchise. 
303,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
304,AMAZING!!!! 10/10 everyone watch this right now
305,Really underwhelming. Was pretty disappointed
306,My friends and I did a whole video review of the anime. We broke down the anime in different criterias especially the ones already mentioned such as Story Animation Sound and Characters.
307,Plot:
308,Pretty good. Has a solid story and solid characters
309,Wow. I cannot believe I wasted my time on this
310,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
311,This anime is so awesomeSquid girl is just so cute and funny.This anime is awesomeexcept that the story is too simple.The story might be too simple but this anime is very fun.There is nothing to not like about this anime.
312,AMAZING!!!! 10/10 everyone watch this right now
313,Wow. I cannot believe I wasted my time on this
314,Shows like these are the reason why I stay in on the weekends
315,Kinda sucks
316,this anime will bring you to the world that we all love.. food and showed us how this talented boy cooking so passion with a lilttle sassy move and make us to enjoy the story more . with the main character that so funny and literally so motivated. no doubt this anime was the best ever in past 1997.
317,If you take DBZ and replace the quest of balls with the quest for...ummm...bowls and knives...but keep all the ridiculous over-the-top reactions to EVERYTHING and how even boiling water somehow involves a  power up  then you have Cooking Masterboy. Somehow EVERYTHING involves dragons.  I wish I could take out my egg beater and BOOM MYSTIC EGG BEATER DRAGON ARISE! GO FORTH DRAGON AND MAKE MY BREAKFAST!
318,Kinda sucks
319,Kinda sucks
320,i will write a full review latter for now .
321,may contain minor spoilers!
322,I'm trying to keep my bias down forgive the almost perfect score there are SPOILERS so don't read unless you've watched/read the whole thing.
323,Overall I think that this was a good anime. It had a good story line for the most part of the anime except for the last episode was a little wierd. The anime had a good animation to it. The characters and the scenary were well desined and most had alot of fine details to them. The music in the anime was good in my opinion. Some of the voices for some of the characters in my opinion did not fit the desing of that character and either the voice was to high pitched or to low pitched. For the most part I liked some of the characters like some of the main characters but some of the secondary and minor characters really ticked me off and I felt like they do not really belong.
324,Excellent. Deserves more recognition
325,One of the few endings to an anime I have ever liked. All was wrapped up nicely and still leaving the big question up for interpretation.
326,This anime was highly interesting and the characters were unique and diverse in personality. In Akuma no riddle 12 students are tasked with assasinating Haruichi Ichinose a charismatic and innocent young girl who finds herself accompanied with a series of peculiar circumstances. The story focus' on Haru and the relationship she forms with Tokaku Azuma as she tries to protect Haru defecting from her original mission. In all the plot is quite interesting and the animation used is very fitting for this anime. The thing about it is though you either like it or you don't. Many people may find Haru's optimistic nature agitating and thus not enjoy the anime as much as others. What was likeable about Akuma no riddle was that though all of the students were tasked with assasinating Miss Ichinose none attempted to do so in quite the same way so there was a fair amount of variation. Also i felt like it was worth mentioning that the shows themesong was pretty cool and related nicely to the show.
327,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
328,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
329,Excellent. Deserves more recognition
330,DOES ITS BEST IN THE FACE OF MEDIOCRITY
331,Needless
332,Kinda sucks
333,Its a bittersweet show about how oppisites attract. Being that the story was a bit confusing at times But the best part of this anime was that emotion of domination after one of the antagonist dies* thats just my opinion* Also this was my first anime i ever watched 
334,A perfect horror/romance anime very unique and i havent seen an anime like this so i really liked it <3
335,This show I watched when i was 9 I rewatched it recently and I question myself. How did I enjoy it? I understand I was a fucked up kid but there was hardly any character development. They spent too much time on Yuno and no other characters. Though this was the first anime I watch cause I felt like it I wouldn't put it in my top 5. If anything it would be a 8/9 in my top ten. Honestly the show is enjoyable & watchable but if they had more character development and stopped thinking about Yuno 24/7 it would've been so much easier too watch. Also the rape scene and all the other dirty things weren't needed. For me atleast.
336,I think the general idea of this ova is amazing. It has the same type of feel to it as death note and code geass. (kinda). I mean if you know the future from your cell phone there is experiments to be done to figure out how it all works... like if it changes depending on what you do or there is no way to change the future? interesting people do different things and who are the admins? some artificial intellegence or something like a god from another dimention or what?
337,Sub-par. You'd be better off watching Hunter x Hunter
338,Shows like these are the reason why I stay in on the weekends
339,Story wasn't bad and the characters made sense (except the annoying one who was barely worth a couple chuckles). The thing I had a problem with was the art style. The random ink drop crap annoyed me alot. 
340,I had some hope for this one when I first saw it because it was trying to be visually a little different with thick lines that give the show a wood-block quality and ink splatters. But beyond that it is pretty conventional and also just downright dull.
341,This show is nothing special. Right off the bat you need to know there is nothing ground-breaking or revolutionary about it but it makes for a decent  love conquers all  time killer.
342,Wow. I cannot believe I wasted my time on this
343,Pretty good. Has a solid story and solid characters
344,This story seem a little interesting but the blood effects are so annoying. This is about 2 girls who were runaways from another territory and the student counsil tries to catch them. the dude found them inside his dojo and was attacked by them. he defeats them within seconds and the story starts there. but seriously the blood affects are annoying. they use it as a censor but sometimes they splat blood just for the hell of it. thats how i feel.
345,Sub-par. You'd be better off watching Hunter x Hunter
346,This is an anime definatly worth watching. Its animation style is unique. The charcters are sort of cliche but not over the top. Story was ok. But the thing i oved most was the animation style the inkblot theme was amazig and i would love to see more of it.
347,Pretty good. Has a solid story and solid characters
348,Shows like these are the reason why I stay in on the weekends
349,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
350,The intro song is good.
351,Ok just finished this so it's fresh in my mind and now for the review
352,Overview:
353,Sub-par. You'd be better off watching Hunter x Hunter
354,Well let me just say this. I'm a huge fans of Ikeyamada Go's manga and I was really excited when I heard that  Suki desu Suzuki-kun  was made in to an OVA but I was disapointed with the animation and sound. I believe that this could have been an amazing anime if the animation and soundtrack were better but on the other hand I have always wanted to see a work of Go Sensei animated so I can't help but give it a high score. It's maybe because she's my favorite mangaka but if I wasn't her fan beforehand I definitely wouldn't have given this OVA a high score.
355,Excellent. Deserves more recognition
356,El Cazador de la Bruja (Witch Hunter in Spanish or more perfectly translated as The Hunter of the Witch) is a beautiful story of companionship between two main characters Ellis and Nadia.  The story follows Ellis in mexico as a bounty is placed on her head over mysterious reasons concerning an american project named 'Leviathan.'  The study was over unlocking lost genetic coding that enables humans to use 'Witches' powers.  They attempted to bring back to these powers in geneticly engineered children all of which turned into failures... accept 1 Ellis.  She was being researched by a doctor and one thing lead to another she ended up getting away and escaping to mexico.  How this happens no idea.   It's the only plot hole I found besides the untold story of the little girl who hangs with Ricardo.
357,So this is my first review.
358,Sub-par. You'd be better off watching Hunter x Hunter
359,AMAZING!!!! 10/10 everyone watch this right now
360,Really underwhelming. Was pretty disappointed
361,One of the worst anime ever!
362,Pretty good. Has a solid story and solid characters
363,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
364,As always I try to do a review of an anime which lacks one here on AP or the ones with a crappy review like 5 lines long etc. AND as always my review will be spoiler free with describing only the bare minimum that you will get from the first episodes or something irrelevant. And feel free to comment even if you wanna write something negative:) I love to argue:P
365,Really underwhelming. Was pretty disappointed
366,Pretty good. Has a solid story and solid characters
367,Kinda sucks
368,AMAZING!!!! 10/10 everyone watch this right now
369,Kinda sucks
370,Shows like these are the reason why I stay in on the weekends
371,Masterpiece. Same level of quality you would see out of Attack on Titan and My Hero Academia
372,Really underwhelming. Was pretty disappointed
373," I can't believe all of you are so worked up over a silly treasure hunt. "
374,Anime in 200 Words: Mars Daybreak
375,Hhhhhhhhhhhhhh I have a love/hate relationship with this anime series.
376,Excellent. Deserves more recognition
377,At first I thought that this wouldn't be too good of an anime since it isn't very popular but after watching the whole series I was shocked. Despite it only being 11 episodes long it has a lot of character depth and has a plot that we've all heard of in one form or another in an amazing way. Each episode had me constantly wondering about what was going to happen and on many occasions I found myself screaming at the characters to do what I wanted them do (which never works but don't kill me for trying). It isn't the type of anime that ends with a million questions or you wanting there to be a second season because a lot of loose ends are tied up and even though I did ask myself some questions at the end the manga answers them as well (read it!). Lastly watch the anime and tell others to as well if you like it because more people need to know about the wonderful anime that is Jyu Oh Sei!
378,Kinda sucks
379,"So many animes feel like they are either too long or too short for their story. This is a prime example. It seemed like they planned the show to be longer but it was cut short. 11 episodes? That seems like a weird number to stop on. At least 12 or 13 would be normal. Series usually have a beginning middle and an end. Not Jyu Oh Sei. It felt like it jumped from the introduction episodes (where characters are introduced) and then suddenly it was at the climax. In the middle of the show it jumped about five years. It could have been been a 20-something episode show if it showed what happened in those years. I would have liked that so it could show more character development instead of jumping completely to the developed character. "
380,Wow. I cannot believe I wasted my time on this
381,Sub-par. You'd be better off watching Hunter x Hunter
